FCTLOG,Serial Number,CUSTOMER,TIME_DATE,PROJECT,RESULT,TEXT1,TEXT2,TEXT3,TEXT4,OPNAME,CDATE
FCTLOG,9977;20224854-0636;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:54:39,48.534511,,FCT1,
FCTLOG,9977;20224854-0635;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:55:49,52.1864361,,FCT1,
FCTLOG,9977;20224854-0634;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 05:57:02,49.8180343,,FCT1,
FCTLOG,9977;20224854-0627;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:02:11,48.1912667,,FCT1,
FCTLOG,9977;20224854-0632;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:42:14,56.3224068,,FCT1,
FCTLOG,9977;20224854-0631;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:45:28,63.9540975,,FCT1,
FCTLOG,9977;20224854-0630;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:47:03,50.651247,,FCT1,
FCTLOG,9977;20224854-0628;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:48:09,49.4530866,,FCT1,
FCTLOG,9977;20224854-0629;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:49:57,48.2629338,,FCT1,
FCTLOG,9977;20224854-0612;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:51:06,48.2259529,,FCT1,
FCTLOG,9977;20224854-0606;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:53:09,48.2427776,,FCT1,
FCTLOG,9977;20224854-0617;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:54:09,48.0329007,,FCT1,
FCTLOG,9977;20224854-0624;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:55:07,48.2777734,,FCT1,
FCTLOG,9977;20224854-0622;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:56:04,48.210487,,FCT1,
FCTLOG,9977;20224854-0623;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:57:03,48.2183342,,FCT1,
FCTLOG,9977;20224854-0625;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:58:04,48.508122,,FCT1,
FCTLOG,9977;20224854-0626;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:59:01,48.2692086,,FCT1,
FCTLOG,9977;20224854-0618;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 06:59:59,48.4001475,,FCT1,
FCTLOG,9977;20224854-0605;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:00:55,48.4436081,,FCT1,
FCTLOG,9977;20224854-0613;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:01:51,48.2996868,,FCT1,
FCTLOG,9977;20224854-0614;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:02:54,48.2550385,,FCT1,
FCTLOG,9977;20224854-0619;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:03:53,48.3337896,,FCT1,
FCTLOG,9977;20224854-0604;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:04:50,48.7386975,,FCT1,
FCTLOG,9977;20224854-0620;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:06:11,47.9345318,,FCT1,
FCTLOG,9977;20224854-0621;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:07:07,48.0213549,,FCT1,
FCTLOG,9977;20224854-0603;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:08:05,48.4119339,,FCT1,
FCTLOG,9977;20224854-0608;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:09:03,48.3536709,,FCT1,
FCTLOG,9977;20224854-0591;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:09:59,48.4325424,,FCT1,
FCTLOG,9977;20224854-0589;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:11:19,48.5650252,,FCT1,
FCTLOG,9977;20224854-0615;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:12:19,48.254026,,FCT1,
FCTLOG,9977;20224854-0616;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:13:20,49.4370779,,FCT1,
FCTLOG,9977;20224854-0609;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:14:17,48.3134903,,FCT1,
FCTLOG,9977;20224854-0607;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:15:14,48.151061,,FCT1,
FCTLOG,9977;20224854-0600;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:16:10,48.3253218,,FCT1,
FCTLOG,9977;20224854-0610;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:17:06,48.2680406,,FCT1,
FCTLOG,9977;20224854-0611;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:18:04,48.2611155,,FCT1,
FCTLOG,9977;20224854-0592;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:18:59,48.2469461,,FCT1,
FCTLOG,9977;20224854-0602;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:19:57,48.3229112,,FCT1,
FCTLOG,9977;20224854-0590;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:20:53,48.2888671,,FCT1,
FCTLOG,9977;20224854-0601;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:21:57,48.03859,,FCT1,
FCTLOG,9977;20224854-0588;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:22:53,48.2550745,,FCT1,
FCTLOG,9977;20224854-0599;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:23:49,48.2226815,,FCT1,
FCTLOG,9977;20224854-0598;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:24:50,47.970446,,FCT1,
FCTLOG,9977;20224854-0586;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:25:45,48.1049778,,FCT1,
FCTLOG,9977;20224854-0587;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:26:42,49.3094105,,FCT1,
FCTLOG,9977;20224854-0583;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:27:38,48.3968625,,FCT1,
FCTLOG,9977;20224854-0596;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:28:34,48.0418854,,FCT1,
FCTLOG,9977;20224854-0585;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:29:28,48.0909482,,FCT1,
FCTLOG,9977;20224854-0584;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:30:23,48.236068,,FCT1,
FCTLOG,9977;20224854-0579;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:31:19,48.3165822,,FCT1,
FCTLOG,9977;20224854-0580;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:32:15,48.3747641,,FCT1,
FCTLOG,9977;20224854-0581;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:33:11,48.2316769,,FCT1,
FCTLOG,9977;20224854-0582;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:34:11,48.553228,,FCT1,
FCTLOG,9977;20224854-0593;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:35:06,48.2317629,,FCT1,
FCTLOG,9977;20224854-0594;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:36:06,48.223933,,FCT1,
FCTLOG,9977;20224854-0595;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:37:02,50.6167167,,FCT1,
FCTLOG,9977;20224854-0597;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:38:02,49.9920246,,FCT1,
FCTLOG,9977;20224854-0467;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:39:32,56.3075791,,FCT1,
FCTLOG,9977;20224854-0573;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:40:27,48.3517831,,FCT1,
FCTLOG,9977;20224854-0574;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:41:24,48.2379148,,FCT1,
FCTLOG,9977;20224854-0466;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:42:27,48.7074873,,FCT1,
FCTLOG,9977;20224854-0575;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:43:32,48.2114743,,FCT1,
FCTLOG,9977;20224854-0576;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:44:30,48.4618141,,FCT1,
FCTLOG,9977;20224854-0577;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:45:26,48.9472465,,FCT1,
FCTLOG,9977;20224854-0569;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:46:22,47.6718227,,FCT1,
FCTLOG,9977;20224854-0578;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:47:19,47.8953534,,FCT1,
FCTLOG,9977;20224854-0568;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:48:16,48.1310325,,FCT1,
FCTLOG,9977;20224854-0572;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:49:10,48.2474451,,FCT1,
FCTLOG,9977;20224854-0571;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:50:08,48.6548054,,FCT1,
FCTLOG,9977;20224854-0570;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:51:03,48.2573767,,FCT1,
FCTLOG,9977;20224854-0567;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:52:02,47.6935163,,FCT1,
FCTLOG,9977;20224854-0465;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:52:57,48.2681965,,FCT1,
FCTLOG,9977;20224854-0469;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:53:51,47.8937537,,FCT1,
FCTLOG,9977;20224854-0464;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:54:46,48.104546,,FCT1,
FCTLOG,9977;20224854-0459;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:55:43,48.2374759,,FCT1,
FCTLOG,9977;20224854-0460;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:56:48,48.2499483,,FCT1,
FCTLOG,9977;20224854-0461;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:57:45,48.1577274,,FCT1,
FCTLOG,9977;20224854-0462;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:58:42,48.1389335,,FCT1,
FCTLOG,9977;20224854-0458;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 07:59:41,48.2126797,,FCT1,
FCTLOG,9977;20224854-0463;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:00:38,48.1625927,,FCT1,
FCTLOG,9977;20224854-0452;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:01:38,48.1877268,,FCT1,
FCTLOG,9977;20224854-0453;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:02:36,48.3218675,,FCT1,
FCTLOG,9977;20224854-0457;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:03:31,48.274354,,FCT1,
FCTLOG,9977;20224854-0448;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:04:26,48.2441239,,FCT1,
FCTLOG,9977;20224854-0447;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:05:26,48.2354645,,FCT1,
FCTLOG,9977;20224854-0449;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:06:21,48.1984457,,FCT1,
FCTLOG,9977;20224854-0446;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:07:16,48.2692554,,FCT1,
FCTLOG,9977;20224854-0454;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:08:24,49.8775654,,FCT1,
FCTLOG,9977;20224854-0450;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:09:20,48.5990323,,FCT1,
FCTLOG,9977;20224854-0451;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:10:18,49.4051007,,FCT1,
FCTLOG,9977;20224854-0455;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:11:14,48.0275162,,FCT1,
FCTLOG,9977;20224854-0456;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:12:09,48.1363501,,FCT1,
FCTLOG,9977;20224854-0439;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:13:05,48.1125724,,FCT1,
FCTLOG,9977;20224854-0444;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:14:04,48.8253854,,FCT1,
FCTLOG,9977;20224854-0443;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:14:59,48.2351834,,FCT1,
FCTLOG,9977;20224854-0440;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:16:01,48.1820242,,FCT1,
FCTLOG,9977;20224854-0438;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:17:02,48.2228023,,FCT1,
FCTLOG,9977;20224854-0435;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:17:57,48.2262608,,FCT1,
FCTLOG,9977;20224854-0445;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:18:54,48.2483984,,FCT1,
FCTLOG,9977;20224854-0437;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:19:49,48.1362014,,FCT1,
FCTLOG,9977;20224854-0441;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:21:06,48.0514394,,FCT1,
FCTLOG,9977;20224854-0436;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:22:01,48.4109315,,FCT1,
FCTLOG,9977;20224854-0468;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:22:55,48.1742475,,FCT1,
FCTLOG,9977;20224854-0442;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:23:59,50.4951615,,FCT1,
FCTLOG,9977;20224854-0431;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:24:55,48.1016669,,FCT1,
FCTLOG,9977;20224854-0304;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:25:50,48.4752012,,FCT1,
FCTLOG,9977;20224854-0303;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:26:45,48.4938759,,FCT1,
FCTLOG,9977;20224854-0434;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:27:39,48.0960212,,FCT1,
FCTLOG,9977;20224854-0315;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:28:35,48.2163643,,FCT1,
FCTLOG,9977;20224854-0316;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:29:30,48.2087223,,FCT1,
FCTLOG,9977;20224854-0317;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:30:55,69.1951017,,FCT1,
FCTLOG,9977;20224854-0302;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:32:09,48.3619369,,FCT1,
FCTLOG,9977;20224854-0312;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:33:04,48.2741564,,FCT1,
FCTLOG,9977;20224854-0313;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:34:01,47.9924578,,FCT1,
FCTLOG,9977;20224854-0306;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:35:00,48.1905249,,FCT1,
FCTLOG,9977;20224854-0305;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:35:55,47.841513,,FCT1,
FCTLOG,9977;20224854-0314;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:36:59,52.334168,,FCT1,
FCTLOG,9977;20224854-0301;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:38:11,54.0726186,,FCT1,
FCTLOG,9977;20224854-0324;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:40:00,49.2515418,,FCT1,
FCTLOG,9977;20224854-0323;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:41:22,49.11034,,FCT1,
FCTLOG,9977;20224854-0311;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:42:38,49.1069594,,FCT1,
FCTLOG,9977;20224854-0322;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:43:58,56.0781305,,FCT1,
FCTLOG,9977;20224854-0310;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:44:59,48.2956659,,FCT1,
FCTLOG,9977;20224854-0309;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:45:54,49.5100906,,FCT1,
FCTLOG,9977;20224854-0319;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:46:50,47.7474695,,FCT1,
FCTLOG,9977;20224854-0308;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:47:46,48.0761117,,FCT1,
FCTLOG,9977;20224854-0321;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:48:50,48.0731368,,FCT1,
FCTLOG,9977;20224854-0307;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:49:44,48.2253391,,FCT1,
FCTLOG,9977;20224854-0318;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:50:39,48.2649816,,FCT1,
FCTLOG,9977;20224854-0320;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:51:37,48.1909974,,FCT1,
FCTLOG,9977;20224854-0328;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:52:31,48.1495594,,FCT1,
FCTLOG,9977;20224854-0327;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:53:26,48.171362,,FCT1,
FCTLOG,9977;20224854-0329;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:54:21,48.2273349,,FCT1,
FCTLOG,9977;20224854-0330;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:55:17,48.5294643,,FCT1,
FCTLOG,9977;20224854-0326;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:56:10,48.1708715,,FCT1,
FCTLOG,9977;20224854-0325;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:57:09,48.3044244,,FCT1,
FCTLOG,9977;20224854-0337;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:58:04,48.1693938,,FCT1,
FCTLOG,9977;20224854-0336;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:58:57,48.0972613,,FCT1,
FCTLOG,9977;20224854-0335;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 08:59:51,48.1706264,,FCT1,
FCTLOG,9977;20224854-0332;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:00:47,48.2899808,,FCT1,
FCTLOG,9977;20224854-0334;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:01:45,47.9246631,,FCT1,
FCTLOG,9977;20224854-0333;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:02:43,48.3172824,,FCT1,
FCTLOG,9977;20224854-0292;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:03:39,48.2798286,,FCT1,
FCTLOG,9977;20224854-0293;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:04:33,48.5670187,,FCT1,
FCTLOG,9977;20224854-0300;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:05:27,48.3002043,,FCT1,
FCTLOG,9977;20224854-0297;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:06:21,48.109525,,FCT1,
FCTLOG,9977;20224854-0294;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:07:14,48.0829859,,FCT1,
FCTLOG,9977;20224854-0331;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:08:09,48.1548923,,FCT1,
FCTLOG,9977;20224854-0291;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:09:05,48.1633986,,FCT1,
FCTLOG,9977;20224854-0295;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:09:59,47.8074929,,FCT1,
FCTLOG,9977;20224854-0296;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:10:55,48.0884403,,FCT1,
FCTLOG,9977;20224854-0298;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:11:48,48.1678832,,FCT1,
FCTLOG,9977;20224854-0299;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:12:41,48.2583081,,FCT1,
FCTLOG,9977;20224854-0532;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:13:36,48.2345625,,FCT1,
FCTLOG,9977;20224854-0533;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:14:29,48.2523752,,FCT1,
FCTLOG,9977;20224854-0531;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:15:26,48.0472502,,FCT1,
FCTLOG,9977;20224854-0522;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:16:28,48.0080387,,FCT1,
FCTLOG,9977;20224854-0535;3322;10MLA27CDMOT01-B-2,LNK,,LNK908-221376LF,Passed,,20/08/2022 09:17:23,48.1673628,,FCT1,
